Feature_ID	Taxon	Consensus
e24edcd1fe69c15ec87aedcaa5464dcb	Unassigned	1.0
e25be9bacf1b3df615b41f6a1f0f14af	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.6
e26302c22fc8cc91f70e6510a8de8c21	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
e267f22822e16cdf7e0c637a6c426e4b	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
e2691814c832fbbd396e4e8ffe1ec79d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.8
e270cae2ee6dc264ff2401da10688764	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_odoratus	1.0
e290ef25d400f572173feaf2bc4cb470	Unassigned	1.0
e298aa3861d03d36294434c207aa950e	Unassigned	1.0
e29bdf0095011d91355ce20cd3dae6db	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.7
e2af25f98db2b0620a5c01c435bb6439	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	1.0
e2b67cb3c380f8328a8f47c904ef6cf8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
e2bc77687fd5f0293532b062e0b0b5e7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Rhynchogastrema	0.7
e2d0899f85719ea12f78f191554f655b	Unassigned	1.0
e2d4457f9f280b1e36d6cc369ec63cf1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia	0.7
e2d98590a08b0bf6f0a27885cf83f4df	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.6
e2e90f5683f5b38c24b4f5c640fd65d9	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus	0.7
e2f9bef46bfb763728ce66fa0f1a7890	Unassigned	1.0
e2faa017bf81fce94e97de8ca5114866	Unassigned	1.0
e30757bfa07d7cfaf1134fd327de6d60	Unassigned	1.0
e308dbf9f1ed1b4ff956516363ce2279	Unassigned	1.0
e30b9cfca1f8d876dab68f676c850223	Unassigned	1.0
e30fff8382d02cfdb0b8d1a84392a9c6	Unassigned	1.0
e31c64e62e5ed8f72ff15dbaa888b8fc	Unassigned	1.0
e31ebd08368ea82f01a5949693032273	Unassigned	1.0
e32a8c15ff175b4d8fb18d29d0090429	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
e33dbefc8ee77ea728864d51a38ee7f6	Unassigned	1.0
e34067f21d20a581c1065a2eac96ebb3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.889
e348bd38e4f030d48e8d9553f07501ed	Unassigned	1.0
e34bc59e37c738df04037b13c36722ba	Unassigned	1.0
e35500b0461e4e944adeafbb73ab76ca	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	1.0
e35536fcea62ec2b212227c65652216e	Unassigned	1.0
e357dd2ee40ee2afc821ff828a67f1b9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae	0.833
e35b14ca11f82b363882a0f5f29a4bfd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	0.6
e35fc817ae2f9fe8b30c208f73ea708b	Unassigned	1.0
e362ae86a25dfb43c620ab0e4051da31	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;g__Scutellospora	0.889
e36418972ab0d920e83c31a8c60bb322	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
e3684e11e52bbd74fecd0ddcf392597e	Unassigned	1.0
e36ee62fec913cc0f0e55ec5feee8cf0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.75
e36f916720c873f3ee9d58ced8667bc5	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	1.0
e37008f09e039eabe01b30fb1e478bda	Unassigned	1.0
e376e047cf5c6d5898783b3b7c3287ad	Unassigned	1.0
e3781d8a3ac7b7962c0622efac6ca2f0	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales	0.9
e3799da476662d82b8b254c962e03643	Unassigned	1.0
e379da389d3b712a6491eb0d07d1768b	Unassigned	1.0
e38f4d9c16093dd9daea8e14493f2fde	Unassigned	1.0
e3914cbaf199148df17331211722041c	Unassigned	1.0
e39bc2755a27428869abf3b43315b39c	Unassigned	1.0
e39d5680af78db92f13de9e8a3d9eb9b	Unassigned	1.0
e3a5d3ebc083e83993128eeb91b5e2c4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
e3ad6d5107148f9a729672b50fabba21	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9
e3b10d1794bf2da387b618a7198573a0	Unassigned	1.0
e3b1176ca4adf322db89bf1b0f120623	Unassigned	1.0
e3baab152c64995d17ff904788d8b327	Unassigned	1.0
e3c6c09bb27dc4abd185c55a16e4f9e8	Unassigned	1.0
e3c86bf8cc120414679466667219f494	Unassigned	1.0
e3ca197f8a1c3b255f60ce951e478753	Unassigned	1.0
e3e0f260a61051dc2257973381d37565	Unassigned	1.0
e3ef5ea4be5276f474957810ff939d2a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.7
e3f521264c874cd88f987a373d346ca5	Unassigned	1.0
e3f6c3ea29cbc8a29767fa998d1949b4	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis	0.667
e4017bfcf8419c0a64f05e37b8add573	Unassigned	1.0
e40fc888157d333b6c52454471dbef2d	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
e41eebe4707762ba7a2118f46571c638	Unassigned	1.0
e4211a75264e2337d6f496f6f82503de	Unassigned	1.0
e423b801dfd91d6232d9fefc3cd5708c	Unassigned	1.0
e426804894988a4faf8e12a93f2e6aad	Unassigned	1.0
e42801b64329d2b9dec5962fdaf74426	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	1.0
e4314871ebe16d6398ce17cc47cc3e9b	Unassigned	1.0
e4492bf14f2f57ed6ec8738f607ce761	Unassigned	1.0
e44c1392cbdc947bf9b2f4886e87b4cc	Unassigned	1.0
e4534592834c13198e68b375373d3d05	Unassigned	1.0
e453775b4483d9b91005d87cf1553670	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza	1.0
e45b4bfa1977a7a5e93b5306eb69c1bd	Unassigned	1.0
e45b57eaff8060774211a26322bf29c8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.7
e45f4a0e6ae6e3602e6ff70535823b26	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales	1.0
e46019a782c28e27df51e66f1ff29d6e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum	0.8
e463f2fcd56a5b64f4c55ac4301bb645	Unassigned	1.0
e472f2920c531bec9383ef8b254befd9	Unassigned	1.0
e473fb74455ee968db76be32da6a1dba	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia	0.7
e4746e3990fd3111229fc53c78fe87b5	Unassigned	1.0
e47635db48438788af178abbaf36c76f	Unassigned	1.0
e4814eb95e2266a6ab46fa71e03ede06	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Typhulaceae;g__Typhula;s__unidentified	1.0
e48a7c6182b2eb7ddf131c190a2519a0	Unassigned	1.0
e48e92bddac6087ccc32a94484b3b5c8	Unassigned	1.0
e4a3e18a69808253ea1ee471cc61f230	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.857
e4b8823d524b000cd40234590fbf40b6	Unassigned	1.0
e4bb3a4e65254d93d4826f9460b8ee2f	Unassigned	1.0
e4c09df08ce07d80b05f9cfd57b6ce3f	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
e4c35935c05e709cabdba4fccc04780c	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium	0.9
e4ca6f9c30f08c65d575fce9da331df2	Unassigned	1.0
e4d03a2b8e1ca42c657c4e65145fe5f9	Unassigned	1.0
e4e13b8b9692ab58a2a55a9445012b7e	Unassigned	1.0
e4e23f52ad5ecad17d83ee3c52b2b942	Unassigned	1.0
e4f12550f15482588f9d6a296507d47a	Unassigned	1.0
e4f1f4e455b4a1cd8c5a5fe976f90129	Unassigned	1.0
e4fae91c9e535e7d745d4129487a03d5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__unidentified	0.6
e4fb219fa8944cccaad38c5607cbcfdd	Unassigned	1.0
e4fd5ef8dcc7a1e1f5412a3a5b04df25	Unassigned	1.0
e502169805299e21ae8d6b3c754e3d48	Unassigned	1.0
e5028494929e8a1ed9bbc90a18cd4fce	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
e5083e5a45465b49cabe5d07a12c98f4	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Halomycetaceae;g__Paranamyces;s__Paranamyces_uniporus	1.0
e50cbf836c267f9e74efcc4ff001cace	Unassigned	1.0
e50e81ebafb40152ae4f68973ddbc2bc	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_equina	1.0
e518e85faa22e16d362c4176f9ccda99	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
e51c097aac98eeb63efe6601c6d85259	Unassigned	1.0
e53188360b8cbc6a85d23da1de456af8	Unassigned	1.0
e5390ba1fd3aeef5c862c12244598d94	Unassigned	1.0
e53ed2ab3dbedf8803fddd2f0e01f570	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae	0.8
e54691b0f8a3cd4fd5ead932efefb322	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7
e54849d897408f5da7a6b496b9abe17a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9
e54d047e84764e933e9c1a8411c42f4b	Unassigned	1.0
e5525809f285ce6c95c0d96774d2180d	Unassigned	1.0
e5590e2c6f4c149320bb0441b4ff3713	Unassigned	1.0
e567b28b3ef3fe864ff7fbacb4803032	Unassigned	1.0
e5691baa2d17684a4c115417bf46a077	Unassigned	1.0
e56d88b8180f59e133b6f9d5978d0462	Unassigned	1.0
e57869e57cf817f4a2057acde7629fc4	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Pacisporaceae;g__Pacispora;s__Pacispora_scintillans	1.0
e57bdb71215fc670e27bb72db47f9173	Unassigned	1.0
e5874a3d7480e08d35b81cc79892c3ee	Unassigned	1.0
e58c02e6129f947f3147753cb6fa68f5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium_marquandii	0.667
e590c56c630bbe9a4ad23a61ac05e3d1	Unassigned	1.0
e5994891b9f8cba9ee774ae55c80ed2a	Unassigned	1.0
e59958aa597bf74d70efb9154b999e82	Unassigned	1.0
e5a65616ce1e21f274b84b2dd19e64f2	Unassigned	1.0
e5a8830869b912c091d25fc76b3208df	Unassigned	1.0
e5aff49651aa221609291cef5874cc2f	Unassigned	1.0
e5bb02804063c88b8af00d119f344c0c	Unassigned	1.0
e5bc5ba27d4aed3dfe8b912486dd0192	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	0.8
e5bef3abd47d4899cf3522ca43eb0ad3	Unassigned	1.0
e5c3675cc7e4d29d42d71e76a134248e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Lycoperdon	0.6
e5d03e753e24163da7e0f3754215fae1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.8
e5d725886faa602b45ae5615eb8a5606	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.6
e5d76db18ad2854d9b9b078c0e87b191	Unassigned	1.0
e5db22bf794ea35739da88324a93f36d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Flagelloscypha;s__Flagelloscypha_minutissima	1.0
e5dc4213dda255b75f38527461455a91	Unassigned	1.0
e5dcf17e3b65a78f8e66d18d003861f5	Unassigned	1.0
e5ddc75a3115a4630491610a2b3f79df	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Hebeloma	1.0
e5e04340198c74883a26b4a786f88748	Unassigned	1.0
e5e4b53af2226e557d10c21d7b8d3078	Unassigned	1.0
e5e9938b0ac79d5168f174617f06b6f9	Unassigned	1.0
e5ecbdad9e4a805b74d12ba6bb1c6557	Unassigned	1.0
e5ecc4f578b140827ff2484374bce00b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	1.0
e5f6135a5c477a83323be23a527788ab	Unassigned	1.0
e60216a3d342e413133d5d2f4b160817	Unassigned	1.0
e60cb065f1adf67305f7bd020fb8ded3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae	0.7
e612bdf9e70128f2874f01fdcbcbbeec	Unassigned	1.0
e6254b30db374cd4a17d17895e30334c	Unassigned	1.0
e62b32154eb391af1bf939aabf44945f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus	0.9
e62cb45e91f0e6dab106db5a3f1c6730	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.8
e62ce353c37c024e76fc29856fcb442d	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces	0.8
e62efd38d6b0a3e635343fbb168ab6e6	Unassigned	1.0
e6416c967db6b5d267eb111ca35d4d7a	Unassigned	1.0
e65482b17fca39122bd25f1644c87178	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8
e655a492347e1138fbb43ae7eea35a3d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma	0.9
e6581c7dd845f33c8267906e6081f7b5	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
e65879b3cf37cd3e34ab9803a9cf78d4	Unassigned	1.0
e65c399c5bcd904817f0c78d1291e9af	Unassigned	1.0
e65e2d97efcd2be99016002cfe01bc29	Unassigned	1.0
e6603b3530baaca1a10d6960ea54242c	Unassigned	1.0
e66073de958f87ec40b515a5f563dfb3	Unassigned	1.0
e6649470d49913dc8d683b624ddfc2b4	Unassigned	1.0
e66b6bb716b625160c825defde9234e0	Unassigned	1.0
e670efdbc2a97cc4620c04c88497471f	Unassigned	1.0
e67348230182109c10e0dfa380b11ecd	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified;s__unidentified	1.0
e67ba13e98567c14d3dae68d815b214b	Unassigned	1.0
e67eb451e69bae0d667cbb6ce1971644	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium	0.6
e67fe4a1981da7a7cdb06f7ea99f1346	Unassigned	1.0
e6803a5de1bd459c25272f7abd114d35	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1.0
e68653c75c8b960211248ce98e8e9df4	Unassigned	1.0
e691c6dfcae737cd5d025f49fdc87df9	Unassigned	1.0
e6920ae97ffc5cef974aa96ae64850ff	Unassigned	1.0
e6a6e8cc262a4ae8256c85a3edecbc7f	Unassigned	1.0
e6ad150dbb50c8ac29e4cbfaf949a0d0	Unassigned	1.0
e6ad76865f21d02fc955a0fbcf6ba1af	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomataceae;g__Entyloma	0.8
e6adf86c967b062ec32de41413697d66	Unassigned	1.0
e6afb0b032f79013a0b6ac03ac716abc	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.6
e6b3c894f86ab423c2c9b1cf1849bc7d	Unassigned	1.0
e6b98f33b756db2d3a5b51831a17dbf9	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Barnettozyma;s__Barnettozyma_californica	1.0
e6bb3eaf8493a827e580c5be290e4aa9	Unassigned	1.0
e6bbdcd0fb5cab8413030258cbaefc67	Unassigned	1.0
e6bee8f1a05c6cb111527e2c1d8a4a89	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Halomycetaceae;g__Paranamyces;s__Paranamyces_uniporus	1.0
e6bef4a769e3f773a11c7e680e70be8f	Unassigned	1.0
e6c0b727256a0324e98fb27c5a9fae45	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Udeniozyma	0.6
e6c18470012ec6ace6c048ef62c1fa00	Unassigned	1.0
e6cd6238e5553131a46fe50320705c9e	Unassigned	1.0
e6d21767f53c26e5a7dfc52a8f907a16	Unassigned	1.0
e6d30e841a8b8db9a362d6335c91bc83	Unassigned	1.0
e6df4baf3b93c56c1fda63d6036dd33c	Unassigned	1.0
e6e3063c15337586b55c167e16a3d9cf	Unassigned	1.0
e6e7bcb6cf8ea844dd84e8573757e4ca	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium	0.6
e6e829234d376c1039c5b4b2093fa509	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__unidentified	1.0
e6f56e39bcb58c31ce31fce8fba0b064	Unassigned	1.0
e6f697109a340bb2a363c4b2dd0262f3	Unassigned	1.0
e704ae19681e02ec0e4bdfbac2f06167	Unassigned	1.0
e712b62bb6b45cefe12490d74f357d74	Unassigned	1.0
e719fb2c42f1c74e94bf88d1b93d1950	Unassigned	1.0
e721cb95e8892c4ab13a2eb7e8d9c309	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae	0.6
e72588d20d4f5bd21ef6b9e6ecf1c021	Unassigned	1.0
e729d0a74b872e714b53c1f6ada7046a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	0.8
e72d29d76a12fc0e0c8469125a83b9af	Unassigned	1.0
e7316454692c1142dc718186fe87ad22	Unassigned	1.0
e734d1f29d73e2a8d7f02cc35113a3bf	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.8
e736c1f94e562fce1caf5c53677c2ccc	Unassigned	1.0
e73aa426595d392b5b183a0b7971297e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified	0.7
e7517988db97f6d17f45181177a11b1c	Unassigned	1.0
e768b5b2645574f1d814a97e5d18a5b3	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__unidentified;s__unidentified	1.0
e7711966c6cc9369a252471fa3c199cf	Unassigned	1.0
e772c041346e978a913301641e4f4307	Unassigned	1.0
e77575788ce0249edb6a976b2adf5fdc	Unassigned	1.0
e7817865ac804758d9e8902a0e9c00db	Unassigned	1.0
e78d0b453b6215478cd66f83967a2794	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	0.6
e78d14191f7a9e50f5781882b736b920	Unassigned	1.0
e794d7410021ecdfff46c032410860fe	Unassigned	1.0
e798181171973cfdc5c059ae9efdb70f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified	0.625
e7a32f039185bcb3e575737158e01589	Unassigned	1.0
e7a491fea1f82d2b1e8ed97eaf30ade1	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales	1.0
e7ab407dfd83faa9a88b2c61051d156b	Unassigned	1.0
e7ae282037ce659194d396aa09b1e12d	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryaceae;g__Microbotryum	0.9
e7ba7adeadfc2c095c373a5ef76fb16b	Unassigned	1.0
e7ca2a55d0637a86c71f226646b31331	Unassigned	1.0
e7ce4302249923b4fcf9e21f9ab6db20	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	1.0
e7de227d1723d13fcc026a98b0d37d37	Unassigned	1.0
e7e549840d0d965357c32bce3313a937	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
e7f4a6704a96ff566452c815eb1742b1	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified	1.0
e8016aa4024e01156b95968329d4f603	Unassigned	1.0
e8045631b7f16f509edf4ac725482b69	Unassigned	1.0
e804e665c6687977870c837a5f024782	Unassigned	1.0
e80affdffd483e3e97c22910ba928b0f	Unassigned	1.0
e828e2474b7ec45ab334787ced899201	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
e82bcdeefb163b9157c29967a88280ec	Unassigned	1.0
e82f9ba9177596860f67fb57691f4e10	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.778
e8318d6853a6c077808ab2c43368d32c	Unassigned	1.0
e83845b921eaa4d47218fdbe822b9d2f	Unassigned	1.0
e83d307ca7f471e4837f6d2b1b78a2f6	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae	0.9
e83ec38d604fcfcd7d0d24a6b60f7051	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	0.667
e83fd3808c26f75c3823cf33debe1fb1	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	1.0
e845600ed053cc21e90c783f1ed0013e	Unassigned	1.0
e8498a7f3d1a2626da32b877d8255cde	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.6
e849934a43a7bf7fb7e5619ddf9cd72a	Unassigned	1.0
e8505dca509a7d4dbad97abb05d76c44	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	1.0
e851d8ea331c45a4b3e09688254ba10d	Unassigned	1.0
e858df70e89a390e1d750a1d4e942b48	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria	0.9
e863f084d2d3409e0ed405ad8565f7c1	Unassigned	1.0
e86471841b825dbe884f159dfd0ce547	Unassigned	1.0
e86bff351b7b3e836768bce19cac0cdb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9
e86c9e84676cffdad6a4a573cc27f8f7	Unassigned	1.0
e87b474c9c186b8ec25ab14287e8ebe1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified	1.0
e87cc87d792f21f93111df497021158b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.9
e88352c7d427dcfe0cdbbc6e3880d3ff	Unassigned	1.0
e89a8ebdfb12940012bb9a20eca1ccc4	Unassigned	1.0
e89df28690daab08e5e4886fcacd2219	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.75
e89e4e7b3019a09d16d85be60c6c4de0	Unassigned	1.0
e8ab2fe2481f4b3dcd98dc7dac7fc1f1	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_mosseae	0.6
e8ace1d8beaa66e362ca933dab68fdd2	Unassigned	1.0
e8ad97e828454137cb33fd7c8c262755	Unassigned	1.0
e8c300be022dc012214092e71ff4a8d5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae	0.6
e8c9b4ac290d3a0b5526bb57e50423a9	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae	0.9
e8d0e59f17cbeae8c09f90cfaab68f7b	k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__unidentified	1.0
e8d10e801d7d0528b31ea511277ad0f4	Unassigned	1.0
e8e3940e516c8c6fc48301be31383396	Unassigned	1.0
e8eb77d714e36f151c7e8d1411f8daba	Unassigned	1.0
e8f16649e0c9036835ac70650d24d2b8	Unassigned	1.0
e900d52bf2f1b5d509edc5c32642f6d2	Unassigned	1.0
e913680a91f75025c82bc6d7ad05bd51	k__Fungi;p__Ascomycota;c__Sordariomycetes	1.0
e914ece01fa44dbd98636e021480c649	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.8
e91a7f1dba3dffebd7c3fff639f3efd8	Unassigned	1.0
e927a48443e92b238eb315a73818090e	Unassigned	1.0
e9290dfac333fa713a0ebbeac34d178e	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus	0.6
e92ad805b1a3f9ac0c9545bc3110e0c6	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
e9320d6ec476c24999a12b467d8b848c	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	1.0
e9397ec2b3982cf2d35669e13eb89bb0	Unassigned	1.0
e9499ceabec52f5bd3d134450128dc6d	Unassigned	1.0
e94efe3ea6c90d2d35234ad174991d0a	Unassigned	1.0
