OTUID	C1	C2	C3	PS1	PS2	PS3	PV1	PV2	PV3	PV4	PV5	PV6	PV7	PV8	PV9	PI1	PI2	PI4	PI5	PI6	PI7	PI8	PI9	NS1	NS2	NS3	NE1	NE2	NE3
6a4ff6837417c91413aa8fd7d7f18ab6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aaf089ebb81e4bc0ca35ed3eb3ac8b8f	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fcbc2fa629b62a81555662eec686f48	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5cb427ea5314e49a200dbf89396668d	4	0	0	0	0	0	0	4	0	0	0	16	0	8	0	0	0	21	0	3	0	0	0	0	0	27	0	19	0
e7efe335c3db3a026b2e4fc596c8b282	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
67a0f4cbf0bb8e59e7d531f1a67185e8	0	0	0	0	0	0	0	22	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a4ca3d5f1a3a665ad7ca1f51d729398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40509602be742ab850a6f59f4b68d96c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
927f89ef40e14e3fbd34bb1a01e25081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df7b5bcb3b15851d56cc26d29c7d57e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0989df6e7719eb65f8d66209704eca14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9106744c9e0b44cdf92ab18f8ed5293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aea93ab09d817c0c3ac9fd662c150e89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62f8c6b8a873343313f03601a2a2b4af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c695b4486f1727efd506733ea1aa7c0d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fb6b0f00f7dd40fc390c14cd63be8a9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6628eb4497334295967cdde2e83595c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1bd9fca78de1230b3e6c90ebf237711	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
dfae9a08608f9769a3c8103318ef3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b545346ca37e3ce50ce3561b9b8718cc	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0
13b72e06f7e3b592f474a639caec4517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649a2306ff1dabfb28d287e20291c242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
021f7073bfc1be0a3c18949309e5d1ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7649a73fab7ea02f7375d610bb0b2af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13d42a8d4aee892c77e0325eea29a9dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
084ac38c71dad2437cffca312187cae1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7edaac723489c17799af883ff162bd2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
8c9d03f69b865ab16a529dbca190c7e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
6484e5cc0ea8f1f58ee25eaf0c056ee9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4c46cabd344c09b2b4c80b9ffe5931e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
46fdd7670bca8fa9f329d9b0d4aab9de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5092021da8ec5d4a87f3ac4e0a1da68	48	80	0	37	46	95	62	66	0	0	66	49	35	69	0	51	90	86	44	52	40	84	0	36	77	66	34	44	74
282db5a16f09010b70ce3850f73b2d0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
124e4caef909134cee16e65f515c59b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585ddc74b04e4eef02c7868b14f2d5a9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cc8f1ecf9e33c809bc18667a887a59d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1dd5fdeb00976e1307ade79b4deeeae4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ede3b6545a4abcf5ec3358ff3d5fdcc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31c3e4580e90dde20746d05b1e477c54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc65744323814b74776cb1ac913c5dc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddbc1e783eaecfc87bb399bfa4d0cf23	0	0	6	0	0	0	0	13	0	10	0	0	0	0	0	0	0	9	0	18	0	14	0	0	14	18	10	16	0
b0658ec5865f213e1ccd0c51be857315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4aa478bf4559e65642f3c2284c1b020a	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78b3fa747463ff24c88cf0b414c8ff96	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53aae0083d10bb1bf7fd4b1c41f11c37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313807284d6537336eba94e976455cca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
f969428cd405f7d9ef6f3b1e3244fd63	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4e86d310e439d25e5d9ecfb1f613bbd	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e16fc3f03220d1447c713dff2433f85	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7880fe33823bda948d5f6d010557e08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4690d15456e5af563d1d5f020ca0ca17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
765b10e857a54d3db58993ac588bb283	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca6923bf91d18738fc955f0d57a66d27	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bfd3b01330e52b91a89a1413be0bbd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77bfa75df8e1d18c6bc0b383e1401579	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	2	1	1	3	0	0	2	1	0	1	0	0	6
e344b6ce9dfe0ea243c021ce7c3e11f5	0	37	30	0	0	26	35	48	24	33	29	29	22	29	0	0	25	39	18	48	0	27	32	40	48	43	33	43	31
ceae6a5addb69c47a8c56bc4623281b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85ba147702a0410d18b23b0563f4fb05	0	0	3	0	0	2	0	1	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
96b97eb06272016e381bff9473f50e57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
72aca092f71aa1331f840e35f4f84681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6b4111de97e3a69b952ba44ec80ab44	0	15	21	0	0	0	0	0	15	20	17	0	19	0	0	0	16	25	11	14	0	0	0	19	19	19	20	22	23
e6de55f6990f44651a7cbe590e484727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
eabf02a91bc143e377261b4d18b624e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
3903c1957ba713b5420f15f8954cc3f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
da433a151c80cdc81f28c6133d70eeac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
012e1cb6d11db0c7e62eafab2501ea06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
fc3dcab827f6f216296ad62dc9b85c32	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
596708afbb77ce5bc2768bef7464ead2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
acf3a16fd1a716b22d3c8ea74c9f82ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
51b223e29f2122b34c2e1cfc54e924f3	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6c6898f6f56371727933d054e0f20e2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28316748b5f6950d003cd0fab4a8a05c	63	111	124	34	44	91	84	116	59	102	87	83	78	71	29	42	65	73	46	94	37	54	39	94	125	113	111	105	90
6edce7c158a32bc0c5bf829ac39e4cfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
9c72a1d1a9a27c8c6313150dbf4b8a71	0	0	28	0	0	0	16	15	9	19	0	0	16	0	0	0	0	9	0	16	0	0	0	22	19	16	35	27	17
c4870516aa47383e143ef6529cc0a3b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2cb216ee8ef6d59042d491e0919d153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1cac9a7fce6cc6ef522ee88f1198516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77fef479a48260e0f410701834a84e70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1093e5415e2346a7cbd2e9e72fbab4af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfdebb355534fc1e1e3b6c0771346875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec30589a93e6f5653519a598aab12d05	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff30b84dfc81236792bd36b9c1750156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
325ce223fbb48d5397b1f6498ffa1560	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22132df89d297f525f26347dd205cdf5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2887e573d48ca029b6ff28bb6de8e5f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4bf07ec89940268976e6bb71de5184b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109daa82da26d108b553635d918db920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894e5f449596db5ad8c75917f608420b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
e838814009d8c786444bf312bb2b30f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
8ac4d8965fd421138a0759fed1ee5e92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a475d8a3e373be12cffe87d8b0339228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22141fd4bc2716ca2e40bfc75cf38f7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924093c46a198385f3c32f0c88c67764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2ecf4ac9addaec499275aa98a99fb764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
dcf3e2d858d46e44c63e5152b874e5f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf447b667a83d9e3a2a07076e098ade7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0ad54abe97e6fa3ae4d5ea327ad167d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c691f36444ed0a317278731e2d7fe9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51f0f43c92cb20cfbca0c60ca847472b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb77d1f41f1e30d088f64291a4b372f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2797c1198a48c5dd72b9f23b1db5dcc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fb6e1456e1900afc45dafafefb8bfaa1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68a1e80738bd276d12aa79813c363e8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0878c09bef44bf35c3ceb7c07714169c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7f73a50750a30933ab2fa1cf9757261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
b4aade163a05bdf98c118b99741559c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
327620ecaa54873bdf5fe9e0c9745af0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7af2d8dcafdf129e9ad476b16f6ceaaf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
024f5952d5fa9aa54d749d6d6fdb37b9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e48abcad799439fbf34549eef66fb048	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cea7376b22393dd7c6005846e0c802f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79026a396a5fef0ce6eb8b9fd6edbcc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36a9165f596513241a4722e0cce95d72	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282a9c62c6e489a1c1215b8ef1826fe3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff749a26021ffee5aa0802a9b107e58c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
d8e8e7872b2930457a991b8d7f89a6ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827dff703d0abe8c3884ac27930b89df	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	0	0	0	0	0	24	0	0
dede892739e16b77de782a540b1e5ec0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f51c322a6350d63f83aafa50c47c5610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09e9fb73a3d58ecb2977e7fbab7c984e	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0
b696eb1bb5425ff60723f953139faed7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
58b8ad7e16fc22ecee7fd8a8320b4206	0	0	4	13	0	0	0	0	0	10	12	0	0	0	0	0	2	1	0	0	0	0	0	7	0	0	0	0	0
c00bfbde6a66219e4f547d786dbf18f1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
538b8c9b20c733779e0a6d83095ac057	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9a37b3e751361dcc4d7bb6dec14153f	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54c7b612758024b6256c1542c4290205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7d83b7c5d7ae2dd097929042e92ab46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7728e04a2dda9374e39d6cdf559397f5	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	12	18	0	17	0
63508f264de4aebc5d98cf7fec7f056a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d46e2f73b97a21d83f16214e29e60225	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0
81b94456d513a14e8b243f53dedfc4d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
e9dc38535f96a73d0a9d5754cc8a0bb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
91ca1fb52f4e6b7d92c764414b8998d6	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
22282039b7655f11f02f8d5529ce3243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9aa1ea2985c5a5edeea76929f162e42c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
868f750a0b7a96b05622bf399e69c4d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5474b77ed05144fa56e68ca8a046194	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796e9d7d0ea5f9e22dad193bb3e74e7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39b6fed102a0ef9076144ae3c4df8ff0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
098b5ec3bf29f4124b3b0bf2e4a04f9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89ede3da9cefe32cf5486c930de3ab5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c27786c95507b3d61277d2bc28768755	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8334f3f39d09b5face229fb2c3c4e04e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538083f2951428798c74e0d982a2fde3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc4efeb8c6d65280254ce61375be9ed8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5386285fe6100bd12e191b593b750191	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
814d0869c8124ce54c955a0c203a0cdb	0	0	0	0	0	0	14	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338017eaf32b3163d15ad20c0d0ef1fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80322f2cb3303330840fe78e43ea59e6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
021ed4ad7e79d80af5aa041ab33ab302	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d4c5edb7e022e98a4c2d1d694aff409	0	0	0	0	0	0	41	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59fc5f815b494c642cbe369861850641	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3675d185291909d3ac24f2e1b32697ac	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2423eb2c0b849d006d7e1bee03c019b6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a2b9185474f542247e1fbcc1ca55b61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f9a3e079ab25324600426428051eec2	0	0	0	0	0	7	0	10	0	6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	4	5	0
82d3c5247100a5f56f1237981c01eb02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74634f5eb4aafab587acc9cb404777f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127c405cd7bd841a7f0fc2adc439445d	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d598df526f5d145e50a6deed39279a0	0	0	7	0	0	5	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	7	13	7	0
6c8132aca9deafe75cc6bdbc543012ed	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
044388ba75a46859d00c1cbeba657b1a	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0
49abf165b04975a1768e187df5d871cc	0	0	5	0	0	4	0	0	0	6	11	0	6	0	0	0	11	0	0	0	0	0	0	15	6	0	7	8	0
76b3139dedab1bb0ac748852bd0995a2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
e3147b8fcf5d5723f472cb9942f1f2fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df7dab366a0ccafc42abdbe636e4900d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a59f4be86c69c93c469ccea94f8fc422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b0c929010996ed65c0fb1593823a8aa9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47cd29b6ace9184da1c1d7f2b6cd52c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373279b37330180b6cc8e5d6d870060e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
d57518c06c744923cc89eb9fb430eed0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
de6b2c146e69a12de6169152ba744bfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
